image_name,tags
train_15534.jpg,partly_cloudy primary road water
train_15535.jpg,agriculture partly_cloudy primary water
train_15536.jpg,clear primary
train_15537.jpg,agriculture clear cultivation primary
train_15538.jpg,clear primary
train_15539.jpg,clear cultivation primary
train_15540.jpg,clear primary
train_15541.jpg,agriculture clear primary
train_15542.jpg,partly_cloudy primary
train_15543.jpg,agriculture clear cultivation cultivation primary
train_15544.jpg,clear primary
train_15545.jpg,agriculture partly_cloudy primary
train_15546.jpg,partly_cloudy primary
train_15547.jpg,agriculture clear cultivation primary
train_15548.jpg,clear primary
train_15549.jpg,partly_cloudy primary
train_15550.jpg,partly_cloudy primary
train_15551.jpg,partly_cloudy primary
train_15552.jpg,clear primary selective_logging
train_15553.jpg,clear primary
train_15554.jpg,agriculture clear habitation primary road
train_15555.jpg,clear primary water
train_15556.jpg,agriculture clear habitation primary road
train_15557.jpg,agriculture clear cultivation primary
train_15558.jpg,partly_cloudy primary
train_15559.jpg,agriculture clear cultivation habitation primary road
train_15560.jpg,haze primary
train_15561.jpg,clear primary
train_15562.jpg,cloudy
train_15563.jpg,cloudy
train_15564.jpg,clear primary
train_15565.jpg,clear primary
train_15566.jpg,agriculture clear primary road
train_15567.jpg,clear primary
train_15568.jpg,clear primary
train_15569.jpg,agriculture clear road
train_15570.jpg,agriculture clear cultivation primary
train_15571.jpg,agriculture clear primary
train_15572.jpg,clear road water
train_15573.jpg,clear primary
train_15574.jpg,clear primary
train_15575.jpg,haze primary
train_15576.jpg,clear primary
train_15577.jpg,partly_cloudy primary
train_15578.jpg,agriculture clear primary water
train_15579.jpg,partly_cloudy primary
train_15580.jpg,partly_cloudy primary
train_15581.jpg,partly_cloudy primary
train_15582.jpg,clear primary
train_15583.jpg,agriculture clear cultivation primary road
train_15584.jpg,partly_cloudy primary
train_15585.jpg,clear primary
train_15586.jpg,agriculture clear cultivation primary
train_15587.jpg,agriculture clear habitation primary
train_15588.jpg,partly_cloudy primary
train_15589.jpg,clear cultivation habitation primary slash_burn water
train_15590.jpg,cloudy
train_15591.jpg,habitation partly_cloudy primary road water
train_15592.jpg,clear primary road water
train_15593.jpg,agriculture clear cultivation primary water
train_15594.jpg,partly_cloudy primary
train_15595.jpg,clear cultivation primary road
train_15596.jpg,agriculture cultivation habitation partly_cloudy primary
train_15597.jpg,partly_cloudy primary
train_15598.jpg,clear primary
train_15599.jpg,clear primary water
train_15600.jpg,agriculture partly_cloudy primary
train_15601.jpg,artisinal_mine clear primary water
train_15602.jpg,agriculture clear cultivation primary road
train_15603.jpg,agriculture clear primary road
train_15604.jpg,agriculture haze primary road
train_15605.jpg,blow_down clear primary
train_15606.jpg,partly_cloudy primary
train_15607.jpg,clear cultivation primary slash_burn
train_15608.jpg,clear primary water
train_15609.jpg,partly_cloudy primary water
train_15610.jpg,partly_cloudy primary
train_15611.jpg,partly_cloudy primary
train_15612.jpg,clear primary
train_15613.jpg,agriculture clear cultivation primary water
train_15614.jpg,clear primary water
train_15615.jpg,agriculture habitation partly_cloudy primary road
train_15616.jpg,clear primary water
train_15617.jpg,clear primary
train_15618.jpg,agriculture cultivation partly_cloudy primary road
train_15619.jpg,clear primary
train_15620.jpg,agriculture clear primary road
train_15621.jpg,agriculture clear road
train_15622.jpg,cloudy
train_15623.jpg,agriculture clear cultivation primary water
train_15624.jpg,clear primary
train_15625.jpg,haze primary water
train_15626.jpg,clear primary
train_15627.jpg,agriculture clear primary road
train_15628.jpg,agriculture clear cultivation primary
train_15629.jpg,clear primary
train_15630.jpg,agriculture partly_cloudy primary water
train_15631.jpg,clear primary
train_15632.jpg,clear primary
train_15633.jpg,clear primary
train_15634.jpg,clear primary
train_15635.jpg,clear primary
train_15636.jpg,agriculture clear cultivation primary road
train_15637.jpg,agriculture cultivation partly_cloudy primary
train_15638.jpg,clear primary water
train_15639.jpg,agriculture clear primary road water
train_15640.jpg,partly_cloudy primary
train_15641.jpg,clear primary
train_15642.jpg,partly_cloudy primary
train_15643.jpg,clear primary
train_15644.jpg,clear primary water
train_15645.jpg,partly_cloudy primary road water
train_15646.jpg,clear primary
train_15647.jpg,cloudy
train_15648.jpg,clear primary
train_15649.jpg,clear primary water
train_15650.jpg,clear primary
train_15651.jpg,clear primary selective_logging
train_15652.jpg,clear primary
train_15653.jpg,partly_cloudy primary road water
train_15654.jpg,clear primary
train_15655.jpg,partly_cloudy primary
train_15656.jpg,haze primary
train_15657.jpg,clear primary
train_15658.jpg,clear primary
train_15659.jpg,agriculture bare_ground partly_cloudy primary road
train_15660.jpg,partly_cloudy primary
train_15661.jpg,agriculture clear cultivation primary road
train_15662.jpg,clear primary
train_15663.jpg,clear water
train_15664.jpg,partly_cloudy primary
train_15665.jpg,clear primary
train_15666.jpg,clear primary
train_15667.jpg,clear primary
train_15668.jpg,partly_cloudy primary
train_15669.jpg,partly_cloudy primary
train_15670.jpg,partly_cloudy primary
train_15671.jpg,clear primary water
train_15672.jpg,haze primary
train_15673.jpg,clear primary
train_15674.jpg,partly_cloudy primary road selective_logging
train_15675.jpg,agriculture clear primary
train_15676.jpg,agriculture clear primary
train_15677.jpg,cloudy
train_15678.jpg,clear primary
train_15679.jpg,clear primary
train_15680.jpg,haze primary
train_15681.jpg,clear primary
train_15682.jpg,blooming clear primary
train_15683.jpg,agriculture cultivation partly_cloudy primary
train_15684.jpg,clear primary water
train_15685.jpg,haze primary
train_15686.jpg,agriculture clear primary road
train_15687.jpg,clear primary road
train_15688.jpg,clear primary
train_15689.jpg,clear primary
train_15690.jpg,clear cultivation primary
train_15691.jpg,agriculture clear cultivation primary
train_15692.jpg,clear habitation primary water
train_15693.jpg,agriculture cultivation partly_cloudy primary
train_15694.jpg,partly_cloudy primary
train_15695.jpg,agriculture partly_cloudy primary
train_15696.jpg,partly_cloudy primary
train_15697.jpg,clear primary
train_15698.jpg,agriculture haze primary road
train_15699.jpg,partly_cloudy primary
train_15700.jpg,clear primary water
train_15701.jpg,clear habitation primary road water
train_15702.jpg,partly_cloudy primary
train_15703.jpg,clear primary
train_15704.jpg,clear primary
train_15705.jpg,clear primary
train_15706.jpg,agriculture partly_cloudy primary road
train_15707.jpg,clear primary
train_15708.jpg,agriculture clear habitation primary road
train_15709.jpg,cloudy
train_15710.jpg,agriculture clear primary
train_15711.jpg,clear primary
train_15712.jpg,agriculture clear habitation primary road
train_15713.jpg,agriculture clear primary water
train_15714.jpg,agriculture cultivation partly_cloudy primary road
train_15715.jpg,clear primary water
train_15716.jpg,agriculture partly_cloudy primary
train_15717.jpg,clear primary road water
train_15718.jpg,clear primary
train_15719.jpg,agriculture partly_cloudy primary
train_15720.jpg,clear primary
train_15721.jpg,agriculture clear primary
train_15722.jpg,clear primary
train_15723.jpg,clear primary water
train_15724.jpg,clear primary
train_15725.jpg,clear primary
train_15726.jpg,agriculture partly_cloudy primary
train_15727.jpg,cultivation haze primary
train_15728.jpg,clear primary
train_15729.jpg,clear primary water
train_15730.jpg,clear primary
train_15731.jpg,clear primary
train_15732.jpg,agriculture clear cultivation primary
train_15733.jpg,clear primary
train_15734.jpg,agriculture clear habitation primary road
train_15735.jpg,clear primary
train_15736.jpg,partly_cloudy primary
train_15737.jpg,cloudy
train_15738.jpg,clear cultivation primary water
train_15739.jpg,partly_cloudy primary
train_15740.jpg,agriculture clear habitation primary road
train_15741.jpg,clear primary
train_15742.jpg,cloudy
train_15743.jpg,agriculture partly_cloudy primary
train_15744.jpg,agriculture clear cultivation primary
train_15745.jpg,haze primary water
train_15746.jpg,agriculture partly_cloudy primary road
train_15747.jpg,cloudy
train_15748.jpg,agriculture clear cultivation primary
train_15749.jpg,clear primary
train_15750.jpg,haze primary
train_15751.jpg,cloudy
train_15752.jpg,agriculture clear primary
train_15753.jpg,agriculture clear primary
train_15754.jpg,agriculture artisinal_mine clear habitation road water
train_15755.jpg,agriculture clear primary road
train_15756.jpg,agriculture cultivation haze primary
train_15757.jpg,agriculture habitation partly_cloudy primary road water
train_15758.jpg,clear primary
train_15759.jpg,clear primary
train_15760.jpg,clear primary
train_15761.jpg,agriculture partly_cloudy primary road
train_15762.jpg,agriculture habitation haze primary road
train_15763.jpg,clear habitation primary road water
train_15764.jpg,agriculture clear primary road
train_15765.jpg,agriculture clear habitation primary road
train_15766.jpg,clear primary
train_15767.jpg,partly_cloudy primary
train_15768.jpg,partly_cloudy primary
train_15769.jpg,clear primary
train_15770.jpg,cloudy
train_15771.jpg,partly_cloudy primary
train_15772.jpg,partly_cloudy primary
train_15773.jpg,cloudy
train_15774.jpg,clear primary
train_15775.jpg,agriculture clear primary road
train_15776.jpg,clear primary
train_15777.jpg,bare_ground clear cultivation primary
train_15778.jpg,haze primary
train_15779.jpg,haze primary road water
train_15780.jpg,clear water
train_15781.jpg,cloudy
train_15782.jpg,clear primary
train_15783.jpg,clear primary
train_15784.jpg,agriculture cultivation partly_cloudy primary
train_15785.jpg,clear primary
train_15786.jpg,clear primary
train_15787.jpg,agriculture clear primary
train_15788.jpg,clear primary
train_15789.jpg,clear primary blow_down
train_15790.jpg,haze primary
train_15791.jpg,clear primary
train_15792.jpg,clear cultivation primary
train_15793.jpg,haze primary
train_15794.jpg,clear primary water
train_15795.jpg,agriculture partly_cloudy primary water
train_15796.jpg,clear primary
train_15797.jpg,partly_cloudy primary
train_15798.jpg,partly_cloudy primary
train_15799.jpg,partly_cloudy primary
train_15800.jpg,haze primary water
train_15801.jpg,clear primary
train_15802.jpg,blooming clear primary
train_15803.jpg,clear primary
train_15804.jpg,clear primary
train_15805.jpg,partly_cloudy primary
train_15806.jpg,agriculture clear primary road
train_15807.jpg,clear primary water
train_15808.jpg,clear primary
train_15809.jpg,agriculture clear primary water
train_15810.jpg,clear primary
train_15811.jpg,clear primary
train_15812.jpg,clear primary
train_15813.jpg,haze primary
train_15814.jpg,agriculture clear cultivation primary water
train_15815.jpg,partly_cloudy primary
train_15816.jpg,clear primary road water
train_15817.jpg,clear primary
train_15818.jpg,clear primary water
train_15819.jpg,haze primary
train_15820.jpg,agriculture cultivation partly_cloudy primary road
train_15821.jpg,clear primary
train_15822.jpg,clear primary
train_15823.jpg,cloudy
train_15824.jpg,clear primary
train_15825.jpg,agriculture partly_cloudy primary
train_15826.jpg,clear primary water
train_15827.jpg,clear primary
train_15828.jpg,agriculture clear primary water
train_15829.jpg,clear primary
train_15830.jpg,cloudy
train_15831.jpg,clear primary
train_15832.jpg,clear primary water
train_15833.jpg,haze primary water
train_15834.jpg,agriculture clear primary road
train_15835.jpg,clear primary
train_15836.jpg,clear primary
train_15837.jpg,haze primary
train_15838.jpg,clear primary
train_15839.jpg,partly_cloudy primary
train_15840.jpg,clear primary
train_15841.jpg,agriculture clear primary road
train_15842.jpg,clear primary
train_15843.jpg,agriculture clear primary road
train_15844.jpg,partly_cloudy primary water
train_15845.jpg,partly_cloudy primary
train_15846.jpg,clear primary
train_15847.jpg,clear primary road water
train_15848.jpg,clear primary
train_15849.jpg,clear primary
train_15850.jpg,clear water
train_15851.jpg,agriculture cultivation partly_cloudy primary water
train_15852.jpg,clear cultivation habitation primary
train_15853.jpg,clear primary
train_15854.jpg,clear primary
train_15855.jpg,agriculture clear primary water
train_15856.jpg,bare_ground clear primary
train_15857.jpg,clear primary
train_15858.jpg,clear cultivation primary water
train_15859.jpg,clear primary
train_15860.jpg,agriculture clear cultivation habitation primary road slash_burn water
train_15861.jpg,clear primary water
train_15862.jpg,cloudy
train_15863.jpg,clear primary
train_15864.jpg,partly_cloudy primary road
train_15865.jpg,haze primary
train_15866.jpg,agriculture clear cultivation habitation primary road
train_15867.jpg,clear primary road
train_15868.jpg,cloudy
train_15869.jpg,clear primary
train_15870.jpg,agriculture clear cultivation primary
train_15871.jpg,clear primary
train_15872.jpg,clear primary
train_15873.jpg,partly_cloudy primary water
train_15874.jpg,partly_cloudy primary
train_15875.jpg,clear primary water
train_15876.jpg,clear primary
train_15877.jpg,agriculture clear habitation primary
train_15878.jpg,agriculture cultivation partly_cloudy primary
train_15879.jpg,agriculture blooming clear cultivation primary
train_15880.jpg,clear primary
train_15881.jpg,agriculture clear primary road water
train_15882.jpg,blooming clear primary
train_15883.jpg,agriculture clear cultivation primary road
train_15884.jpg,clear primary
train_15885.jpg,cloudy
train_15886.jpg,agriculture clear cultivation habitation primary
train_15887.jpg,habitation haze primary road
train_15888.jpg,clear primary
train_15889.jpg,clear primary
train_15890.jpg,clear primary
train_15891.jpg,partly_cloudy primary
train_15892.jpg,clear primary
train_15893.jpg,clear habitation road
train_15894.jpg,agriculture clear primary
train_15895.jpg,agriculture clear primary road
train_15896.jpg,clear primary
train_15897.jpg,clear primary
train_15898.jpg,clear primary
train_15899.jpg,agriculture clear cultivation primary
train_15900.jpg,partly_cloudy primary
train_15901.jpg,agriculture clear primary road water
train_15902.jpg,partly_cloudy primary
train_15903.jpg,agriculture clear primary
train_15904.jpg,clear primary
train_15905.jpg,clear primary
train_15906.jpg,partly_cloudy primary
train_15907.jpg,agriculture clear primary
train_15908.jpg,agriculture clear habitation primary water
train_15909.jpg,agriculture clear habitation primary road
train_15910.jpg,clear primary
train_15911.jpg,cloudy
train_15912.jpg,clear water
train_15913.jpg,agriculture clear cultivation habitation primary
train_15914.jpg,clear primary
train_15915.jpg,cloudy
train_15916.jpg,clear primary
train_15917.jpg,haze primary
train_15918.jpg,clear primary
train_15919.jpg,clear primary
train_15920.jpg,haze primary
train_15921.jpg,clear primary road
train_15922.jpg,partly_cloudy primary
train_15923.jpg,clear primary
train_15924.jpg,agriculture clear primary road
train_15925.jpg,clear primary
train_15926.jpg,agriculture clear primary road water
train_15927.jpg,clear primary
train_15928.jpg,agriculture clear primary
train_15929.jpg,clear primary
train_15930.jpg,clear primary
train_15931.jpg,clear primary
train_15932.jpg,agriculture clear cultivation habitation primary road
train_15933.jpg,partly_cloudy primary
train_15934.jpg,clear habitation primary road water
train_15935.jpg,partly_cloudy primary
train_15936.jpg,clear primary
train_15937.jpg,clear conventional_mine primary
train_15938.jpg,clear primary road selective_logging
train_15939.jpg,agriculture clear habitation primary water
train_15940.jpg,agriculture clear primary road water
train_15941.jpg,agriculture clear primary
train_15942.jpg,clear primary
train_15943.jpg,partly_cloudy primary
train_15944.jpg,partly_cloudy primary
train_15945.jpg,agriculture clear cultivation primary
train_15946.jpg,agriculture clear habitation primary road
train_15947.jpg,clear primary
train_15948.jpg,clear primary
train_15949.jpg,bare_ground clear cultivation primary road water
train_15950.jpg,clear primary
train_15951.jpg,cloudy
train_15952.jpg,agriculture clear cultivation cultivation primary
train_15953.jpg,agriculture clear primary
train_15954.jpg,clear primary water
train_15955.jpg,clear primary
train_15956.jpg,clear primary
train_15957.jpg,partly_cloudy primary
train_15958.jpg,agriculture partly_cloudy
train_15959.jpg,clear primary
train_15960.jpg,partly_cloudy primary blooming
train_15961.jpg,partly_cloudy primary water
train_15962.jpg,clear primary
train_15963.jpg,agriculture haze primary water
train_15964.jpg,clear primary
train_15965.jpg,clear primary
train_15966.jpg,clear primary
train_15967.jpg,agriculture clear primary road
train_15968.jpg,clear primary
train_15969.jpg,clear primary road
train_15970.jpg,clear primary
train_15971.jpg,agriculture clear primary
train_15972.jpg,agriculture clear habitation primary road
train_15973.jpg,partly_cloudy primary
train_15974.jpg,cloudy
train_15975.jpg,clear primary water
train_15976.jpg,agriculture clear habitation primary road
train_15977.jpg,clear primary
train_15978.jpg,clear primary
train_15979.jpg,agriculture clear primary
train_15980.jpg,agriculture cultivation partly_cloudy primary
train_15981.jpg,clear primary
train_15982.jpg,agriculture clear habitation primary road
train_15983.jpg,clear primary
train_15984.jpg,clear primary road water
train_15985.jpg,clear primary
train_15986.jpg,clear primary
train_15987.jpg,clear primary
train_15988.jpg,agriculture clear primary
train_15989.jpg,haze primary
train_15990.jpg,clear primary water
train_15991.jpg,agriculture clear cultivation primary
train_15992.jpg,clear primary
train_15993.jpg,cloudy
train_15994.jpg,cloudy
train_15995.jpg,agriculture clear primary road
train_15996.jpg,clear primary
train_15997.jpg,partly_cloudy primary
train_15998.jpg,clear primary
train_15999.jpg,cloudy
train_16000.jpg,agriculture clear primary
train_16001.jpg,haze primary
train_16002.jpg,clear primary
train_16003.jpg,haze primary
train_16004.jpg,agriculture partly_cloudy primary road water
train_16005.jpg,agriculture clear primary
train_16006.jpg,partly_cloudy primary
train_16007.jpg,partly_cloudy primary
train_16008.jpg,clear primary
train_16009.jpg,clear primary
train_16010.jpg,agriculture clear primary road
train_16011.jpg,cultivation partly_cloudy primary
train_16012.jpg,agriculture partly_cloudy primary
train_16013.jpg,artisinal_mine partly_cloudy primary water
train_16014.jpg,clear primary
train_16015.jpg,clear primary
train_16016.jpg,agriculture cultivation partly_cloudy primary
train_16017.jpg,clear primary
train_16018.jpg,clear cultivation habitation primary water
train_16019.jpg,haze primary
train_16020.jpg,partly_cloudy primary
train_16021.jpg,agriculture clear cultivation primary
train_16022.jpg,clear primary
train_16023.jpg,cloudy
train_16024.jpg,clear habitation primary
train_16025.jpg,agriculture clear primary water
train_16026.jpg,cloudy
train_16027.jpg,agriculture partly_cloudy primary
train_16028.jpg,partly_cloudy primary
train_16029.jpg,clear primary
train_16030.jpg,haze primary
train_16031.jpg,cloudy
train_16032.jpg,artisinal_mine clear primary water
train_16033.jpg,agriculture cultivation haze primary
train_16034.jpg,agriculture clear habitation primary
train_16035.jpg,cloudy
train_16036.jpg,clear primary
train_16037.jpg,clear habitation primary water
train_16038.jpg,partly_cloudy primary water
train_16039.jpg,agriculture clear habitation primary road
train_16040.jpg,agriculture clear primary
train_16041.jpg,haze primary road
train_16042.jpg,cloudy
train_16043.jpg,cloudy
train_16044.jpg,haze primary
train_16045.jpg,agriculture clear primary water
train_16046.jpg,clear primary
train_16047.jpg,agriculture cultivation haze primary
train_16048.jpg,clear cultivation primary
train_16049.jpg,clear primary
train_16050.jpg,clear primary
train_16051.jpg,clear primary
train_16052.jpg,clear primary road
train_16053.jpg,clear primary
train_16054.jpg,agriculture clear
train_16055.jpg,bare_ground clear primary water
train_16056.jpg,clear primary
train_16057.jpg,clear primary
train_16058.jpg,partly_cloudy primary
train_16059.jpg,cloudy
train_16060.jpg,agriculture partly_cloudy primary water
train_16061.jpg,agriculture partly_cloudy primary water
train_16062.jpg,clear primary
train_16063.jpg,partly_cloudy primary water
train_16064.jpg,agriculture clear habitation primary road
train_16065.jpg,clear primary
train_16066.jpg,clear primary
train_16067.jpg,clear primary
train_16068.jpg,clear primary
train_16069.jpg,clear water
train_16070.jpg,clear primary water
train_16071.jpg,clear cultivation primary
train_16072.jpg,clear primary
train_16073.jpg,clear cultivation primary water
train_16074.jpg,clear primary
train_16075.jpg,agriculture clear primary
train_16076.jpg,clear primary water
train_16077.jpg,haze primary
train_16078.jpg,agriculture clear habitation primary road water
train_16079.jpg,clear primary
train_16080.jpg,clear cultivation primary
train_16081.jpg,partly_cloudy primary
train_16082.jpg,clear primary
train_16083.jpg,cloudy
train_16084.jpg,clear primary
train_16085.jpg,agriculture cultivation partly_cloudy primary
train_16086.jpg,clear primary
train_16087.jpg,agriculture clear cultivation habitation primary
train_16088.jpg,clear primary
train_16089.jpg,clear primary road water
train_16090.jpg,clear primary
train_16091.jpg,partly_cloudy primary
train_16092.jpg,agriculture clear habitation primary road
train_16093.jpg,partly_cloudy primary
train_16094.jpg,cloudy
train_16095.jpg,agriculture clear cultivation primary
train_16096.jpg,clear primary
train_16097.jpg,agriculture partly_cloudy primary
train_16098.jpg,agriculture clear primary road
train_16099.jpg,partly_cloudy primary road
train_16100.jpg,haze primary
train_16101.jpg,clear primary
train_16102.jpg,clear primary
train_16103.jpg,clear primary
train_16104.jpg,clear primary
train_16105.jpg,partly_cloudy primary
train_16106.jpg,clear cultivation primary
train_16107.jpg,agriculture partly_cloudy primary
train_16108.jpg,agriculture haze primary water
train_16109.jpg,partly_cloudy primary water
train_16110.jpg,partly_cloudy primary
train_16111.jpg,agriculture clear cultivation primary
train_16112.jpg,cloudy
train_16113.jpg,clear primary
train_16114.jpg,clear primary
train_16115.jpg,artisinal_mine clear primary water
train_16116.jpg,agriculture clear cultivation primary road selective_logging slash_burn water
train_16117.jpg,clear primary
train_16118.jpg,clear primary
train_16119.jpg,clear habitation road
train_16120.jpg,clear primary
train_16121.jpg,clear primary
train_16122.jpg,agriculture habitation partly_cloudy primary road
train_16123.jpg,partly_cloudy primary
train_16124.jpg,partly_cloudy primary
train_16125.jpg,partly_cloudy primary
train_16126.jpg,clear primary
train_16127.jpg,agriculture partly_cloudy primary road
train_16128.jpg,agriculture partly_cloudy primary road
train_16129.jpg,clear habitation primary water
train_16130.jpg,partly_cloudy primary road water
train_16131.jpg,clear primary
train_16132.jpg,agriculture haze primary road
train_16133.jpg,partly_cloudy primary
train_16134.jpg,clear primary selective_logging
train_16135.jpg,clear cultivation primary water
train_16136.jpg,agriculture clear primary road
train_16137.jpg,clear primary water
train_16138.jpg,clear primary
train_16139.jpg,clear primary
train_16140.jpg,clear primary road water
train_16141.jpg,haze primary road
train_16142.jpg,clear primary
train_16143.jpg,agriculture clear habitation primary water
train_16144.jpg,clear primary
train_16145.jpg,agriculture haze primary road
train_16146.jpg,agriculture partly_cloudy primary road
train_16147.jpg,clear primary
train_16148.jpg,partly_cloudy primary
train_16149.jpg,clear primary
train_16150.jpg,agriculture clear cultivation primary
train_16151.jpg,clear primary
train_16152.jpg,clear primary
train_16153.jpg,clear primary
train_16154.jpg,clear primary
train_16155.jpg,agriculture clear primary
train_16156.jpg,agriculture clear primary
train_16157.jpg,cloudy
train_16158.jpg,agriculture clear cultivation primary water
train_16159.jpg,agriculture clear primary road
train_16160.jpg,clear primary
train_16161.jpg,clear primary water
train_16162.jpg,clear habitation primary road
train_16163.jpg,agriculture clear habitation primary road
train_16164.jpg,clear primary
train_16165.jpg,agriculture cultivation habitation partly_cloudy primary road
train_16166.jpg,agriculture clear primary
train_16167.jpg,clear primary
train_16168.jpg,partly_cloudy primary
train_16169.jpg,bare_ground clear habitation primary road
train_16170.jpg,clear primary
train_16171.jpg,clear primary
train_16172.jpg,clear primary water
train_16173.jpg,clear primary
train_16174.jpg,partly_cloudy primary
train_16175.jpg,agriculture clear cultivation primary
train_16176.jpg,clear primary
train_16177.jpg,partly_cloudy primary
train_16178.jpg,clear primary
train_16179.jpg,clear primary
train_16180.jpg,clear primary
train_16181.jpg,agriculture clear cultivation primary
train_16182.jpg,clear primary
train_16183.jpg,clear primary
train_16184.jpg,clear primary
train_16185.jpg,agriculture clear primary
train_16186.jpg,clear primary
train_16187.jpg,haze primary water
train_16188.jpg,cloudy
train_16189.jpg,clear primary
train_16190.jpg,agriculture haze primary road water
train_16191.jpg,clear primary
train_16192.jpg,agriculture clear habitation primary road
train_16193.jpg,agriculture clear habitation primary road
train_16194.jpg,clear primary
train_16195.jpg,cloudy
train_16196.jpg,clear primary
train_16197.jpg,agriculture clear primary water
train_16198.jpg,clear primary
train_16199.jpg,cloudy
train_16200.jpg,clear cultivation primary water
train_16201.jpg,clear primary water
train_16202.jpg,haze primary
train_16203.jpg,bare_ground partly_cloudy primary water
train_16204.jpg,clear primary water
train_16205.jpg,clear cultivation primary
train_16206.jpg,clear primary
train_16207.jpg,clear primary
train_16208.jpg,agriculture clear cultivation primary road
train_16209.jpg,haze primary water
train_16210.jpg,clear primary
train_16211.jpg,clear primary
train_16212.jpg,haze primary water
train_16213.jpg,cloudy
train_16214.jpg,clear primary
train_16215.jpg,clear primary
train_16216.jpg,agriculture clear primary road
train_16217.jpg,clear primary
train_16218.jpg,agriculture clear primary
train_16219.jpg,agriculture clear cultivation primary
train_16220.jpg,clear primary
train_16221.jpg,clear water
train_16222.jpg,clear primary
train_16223.jpg,clear primary
train_16224.jpg,clear primary
train_16225.jpg,clear primary water
train_16226.jpg,clear primary water
train_16227.jpg,clear primary road water
train_16228.jpg,haze primary water
train_16229.jpg,clear primary
train_16230.jpg,clear primary
train_16231.jpg,clear primary
train_16232.jpg,clear primary road
train_16233.jpg,clear primary
train_16234.jpg,clear primary
train_16235.jpg,clear primary
train_16236.jpg,haze primary
train_16237.jpg,clear primary
train_16238.jpg,agriculture clear primary road
train_16239.jpg,clear primary water
train_16240.jpg,cloudy
train_16241.jpg,clear primary
train_16242.jpg,haze primary
train_16243.jpg,agriculture partly_cloudy primary road water
train_16244.jpg,agriculture clear cultivation primary road
train_16245.jpg,haze primary water
train_16246.jpg,partly_cloudy primary
train_16247.jpg,agriculture habitation haze primary
train_16248.jpg,clear primary
train_16249.jpg,agriculture partly_cloudy primary road
train_16250.jpg,agriculture clear cultivation cultivation habitation primary road
train_16251.jpg,cloudy
train_16252.jpg,agriculture partly_cloudy primary road water
train_16253.jpg,cloudy
train_16254.jpg,clear primary
train_16255.jpg,agriculture partly_cloudy primary
train_16256.jpg,clear primary road water
train_16257.jpg,clear primary
train_16258.jpg,clear primary
train_16259.jpg,agriculture clear primary road
train_16260.jpg,agriculture clear primary road
train_16261.jpg,agriculture partly_cloudy road
train_16262.jpg,agriculture clear primary road water
train_16263.jpg,clear primary
train_16264.jpg,clear primary
train_16265.jpg,agriculture clear cultivation habitation primary
train_16266.jpg,haze primary water
train_16267.jpg,agriculture clear primary
train_16268.jpg,clear primary water
train_16269.jpg,clear primary
train_16270.jpg,clear primary
train_16271.jpg,clear primary
train_16272.jpg,clear primary
train_16273.jpg,agriculture clear primary road
train_16274.jpg,agriculture cultivation partly_cloudy primary water
train_16275.jpg,clear primary
train_16276.jpg,agriculture clear primary water
train_16277.jpg,clear primary
train_16278.jpg,agriculture clear primary
train_16279.jpg,haze primary
train_16280.jpg,agriculture clear cultivation primary
train_16281.jpg,clear primary
train_16282.jpg,haze primary
train_16283.jpg,clear primary
train_16284.jpg,clear primary
train_16285.jpg,clear primary
train_16286.jpg,agriculture clear cultivation primary
train_16287.jpg,partly_cloudy primary
train_16288.jpg,clear primary
train_16289.jpg,clear primary
train_16290.jpg,agriculture clear primary road
train_16291.jpg,clear primary road selective_logging
train_16292.jpg,agriculture clear primary road
train_16293.jpg,clear primary
train_16294.jpg,clear primary water
train_16295.jpg,agriculture clear habitation primary road water
train_16296.jpg,clear primary
train_16297.jpg,clear primary water
train_16298.jpg,clear primary
train_16299.jpg,agriculture clear cultivation cultivation primary road
train_16300.jpg,agriculture clear primary road
train_16301.jpg,haze primary
train_16302.jpg,agriculture haze primary
train_16303.jpg,partly_cloudy primary water
train_16304.jpg,clear primary
train_16305.jpg,agriculture clear habitation primary road
train_16306.jpg,clear primary
train_16307.jpg,agriculture partly_cloudy primary
train_16308.jpg,partly_cloudy primary
train_16309.jpg,agriculture clear cultivation primary
train_16310.jpg,clear primary
train_16311.jpg,clear primary
train_16312.jpg,partly_cloudy primary water
train_16313.jpg,clear primary
train_16314.jpg,clear primary
train_16315.jpg,partly_cloudy primary
train_16316.jpg,clear primary
train_16317.jpg,agriculture partly_cloudy primary
train_16318.jpg,clear primary
train_16319.jpg,clear primary
train_16320.jpg,partly_cloudy primary
train_16321.jpg,cloudy
train_16322.jpg,agriculture clear primary
train_16323.jpg,agriculture clear cultivation primary road water
train_16324.jpg,clear primary
train_16325.jpg,cloudy
train_16326.jpg,agriculture habitation partly_cloudy primary road
train_16327.jpg,agriculture clear primary
train_16328.jpg,clear primary water
train_16329.jpg,clear cultivation primary
train_16330.jpg,agriculture cultivation partly_cloudy primary
train_16331.jpg,partly_cloudy primary water
train_16332.jpg,clear primary
train_16333.jpg,agriculture clear cultivation primary
train_16334.jpg,agriculture clear habitation primary road
train_16335.jpg,clear cultivation primary water
train_16336.jpg,clear primary
train_16337.jpg,clear primary
train_16338.jpg,clear primary
train_16339.jpg,partly_cloudy primary water
train_16340.jpg,agriculture clear habitation primary road water
train_16341.jpg,agriculture clear habitation primary road
